adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget,revenue,runtime,genres
False,/sprKi6iiCDf44MKx1YEbQCmeOcD.jpg,"[10770, 36, 14, 12, 10751]",1414270,sk,Vtáčia princezná,"A fairy tale based on the tales of the Thousand and One Nights, about what else but greed, good and evil and finally love.",7.888,/azpWKKp6fPbOZKcTDxup6Q8e0g3.jpg,1990-01-01,Vtáčia princezná,False,6.0,1,0.0,0.0,0.0,"['TV Movie', 'History', 'Fantasy', 'Adventure', 'Family']"
False,,[18],1516292,cs,Jak chytit krokodýla,,5.0652,,1990-01-01,Jak chytit krokodýla,False,0.0,0,0.0,0.0,0.0,['Drama']
False,/zP9nH7BpQ2BAmAkfx5FObVkLxrB.jpg,"[35, 10751]",11077,en,Problem Child,"Ben Healy and his social climbing wife Flo adopt fun-loving seven year old Junior. But they soon discover he's a little monster as he turns a camping trip, a birthday party and even a baseball game into comic nightmares.",9.0422,/me4kJXgZebuz1doS8y4oW8XUAly.jpg,1990-07-27,Problem Child,False,6.148,902,10000000.0,72000000.0,81.0,"['Comedy', 'Family']"
False,,"[10749, 18]",149484,cs,Muka obraznosti,"The film tells the story of an enthusiastic young man who joins a textile factory in the late 1950s and assumes that a promising career awaits him - the protagonist is therefore constantly comparing himself to his favourite literary model, the equally ambitious Julian Sorel from Stendhal's fresco The Red and the Black. The result, however, lacks the necessary conviction, the ability to draw the viewer into his world, and remains too contrived, as the chosen period has become a mere non-committal backdrop for amorous games.",6.6736,/3q2t6XlRMi5Q6A1w7sL0LnZazyu.jpg,1990-03-01,Muka obraznosti,False,3.5,4,0.0,0.0,0.0,"['Romance', 'Drama']"
False,/cEsnLkTCJ4jh9Oym7nPAPGnOMm3.jpg,"[18, 53, 80]",379,en,Miller's Crossing,"Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.",5.3387,/i83gYdglRCjCRLSsmCk5nRWRmDM.jpg,1990-09-21,Miller's Crossing,False,7.449,1805,14000000.0,5080409.0,115.0,"['Drama', 'Thriller', 'Crime']"
False,,"[28, 18]",697271,te,Muddula Menalludu,"The film shows a strong rivalry between two families passing from generations. At present, Madhava Rao (Nassar) and Raja (Nandumuri Balakrishna) are their heirs who live in the same premises constructing walls in between.",8.149,/zpTywfdHWDB61wNbpvgzJjKgKvJ.jpg,1990-07-07,Muddula Menalludu,False,0.0,0,0.0,0.0,138.0,"['Action', 'Drama']"
False,,[35],502611,fr,La menteuse,,4.6319,/vq4whGy9jUI07sbXIBgpXNkuHZi.jpg,1990-02-12,La menteuse,False,2.0,1,0.0,0.0,0.0,['Comedy']
False,,[18],596254,de,Diktatur des Gewissens,,2.1858,,1990-01-07,Diktatur des Gewissens,False,0.0,0,0.0,0.0,0.0,['Drama']
False,,[18],297545,en,Survivors,"A group of teenage boys are tricked into accompanying their teacher on a survival holiday to a deserted island. But when the teacher suffers a nervous breakdown and turns hostile, the boys are forced to fend for themselves.",6.4054,/aGA0w83YuoH1twHRBGnnTaeW17n.jpg,1990-10-14,Survivors,False,0.0,0,0.0,0.0,74.0,['Drama']
False,,[10770],1424660,it,Fun Jump,,7.2959,/6SyVxePZvrt2pmH4RfT62fetcoS.jpg,1990-05-07,Fun Jump,False,0.0,0,0.0,0.0,0.0,['TV Movie']
False,,[18],78740,en,Edhir Katru,,10.9386,,1990-12-07,Edhir Katru,False,0.0,0,0.0,0.0,0.0,['Drama']
False,/tcbmOGMRsYN7oIEbmQk7vu7G0ee.jpg,[28],9399,en,Lionheart,"Lyon Gaultier is a deserter in the Foreign Legion arriving in the USA entirely hard up. He finds his brother between life and death and his sister-in-law without the money needed to heal her husband and to maintain her child. To earn the money needed, Gaultier decides to take part in some very dangerous clandestine fights.",3.5962,/h4hdR6YSe0zRg8JuTpvW9kqXXlN.jpg,1990-06-07,Lionheart,False,6.581,1124,6000000.0,24271196.0,105.0,['Action']
False,/jsL6WdEhvhEnYu9k1BiVhtI316v.jpg,"[18, 28, 53, 10749]",32924,en,Catchfire,"A witness to a mob assassination flees for her life from town to town, switching identities, but cannot seem to elude Milo, the chief killer out to get her.",3.8286,/jHec0NYYhzlUE3CUyYnI70YNih.jpg,1990-04-03,Catchfire,False,5.266,109,0.0,0.0,116.0,"['Drama', 'Action', 'Thriller', 'Romance']"
False,/rCTf5W1531LiFxJzUhdAcV9EDav.jpg,"[28, 80, 18, 53]",10173,en,Marked for Death,"Just retired from the Drug Enforcement Agency, John Hatcher returns to his hometown and quickly discovers that drugs have infiltrated his old neighborhood. Determined to drive the dealers out, Hatcher crosses paths with a ferocious Jamaican drug lord who vows that Hatcher and his family are now marked for death.",5.2539,/xYaetJsSm5FC1zxhdW8UR1NVXzc.jpg,1990-10-05,Marked for Death,False,6.1,576,12000000.0,46044400.0,93.0,"['Action', 'Crime', 'Drama', 'Thriller']"
False,/tlzRMaDhYCamupAzqDU0xDbXu3O.jpg,"[18, 36, 10749]",411556,es,María Cano,"Colombia receives the indemnity for Panama and accepts foreign credit to undertake development works, which increases the number of workers, although with poor wages and terrible working conditions. María Cano, a political activist, began her fight for the conditions of salaried workers and for the fundamental rights of the population.",7.6355,/b1wNe68Khcr0z7VmIEYBxU8IfqB.jpg,1990-04-20,María Cano,False,7.5,2,0.0,0.0,107.0,"['Drama', 'History', 'Romance']"
False,,[18],1361617,kn,Prathama Ushakirana,Filmfare South Award-winning Kannada film dealing with child psychiatry.,8.2422,/tJ7OeE7TWuwQESlm0kqq3Iz4REI.jpg,1990-08-01,Prathama Ushakirana,False,0.0,0,0.0,0.0,128.0,['Drama']
False,/Iemu1e4HYx0DpNwEZro9vwnaar.jpg,[18],262689,de,Abschiedsdisco,"A village has to be destroyed for coal mining. Henning, a 15 years old boy, who wants to visit his grandfather one more time, realizes that nothing will be the way it used to be.",9.098,/hVCLL7nt0pBTLCCyBztCuLzPIk4.jpg,1990-04-05,Abschiedsdisco,False,2.5,4,0.0,0.0,91.0,['Drama']
False,/6DlAriiadnTD43nd4qtbMewGwcl.jpg,[18],1517297,ar,لن اعيش في حلمك,,4.6706,/rTfIei4aJagPxf4dTpemvuQ7mlg.jpg,1990-07-27,لن اعيش في حلمك,False,0.0,0,0.0,0.0,0.0,['Drama']
False,/dxoYbFNaIBhtOUb1Q3tEOuSdwMc.jpg,"[9648, 80, 53]",11092,en,Presumed Innocent,"Rusty Sabich is a deputy prosecutor engaged in an obsessive affair with a coworker who is murdered. Soon after, he's accused of the crime. And his fight to clear his name becomes a whirlpool of lies and hidden passions.",3.5517,/jSPWptOsqU1nxXQe6muSPB0kD3c.jpg,1990-07-27,Presumed Innocent,False,6.803,787,22000000.0,221303188.0,127.0,"['Mystery', 'Crime', 'Thriller']"
False,,"[18, 36]",622569,ru,Закон,"The hero of social drama, a young prosecutor, is engaged in repressed cases in the mid-50s. Behind each of the fabricated charges is a human tragedy; together they form a monstrous picture of lawlessness triumphing in the country. However, there are other laws - the laws of conscience, which no power can not cancel and destroy ...",4.8075,/9tJQmGm43sot8XU4enGLIPSj6AE.jpg,1990-10-15,The Law,False,0.0,0,0.0,0.0,0.0,"['Drama', 'History']"
False,/zkIMr5t0B95nZPhY4AvI4v3qYH.jpg,"[12, 35, 80]",8592,en,Dick Tracy,The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob.,3.5089,/sjeP4bpgsUvAGE8oFcICy2GaHxw.jpg,1990-04-05,Dick Tracy,False,6.143,1014,47000000.0,103738726.0,105.0,"['Adventure', 'Comedy', 'Crime']"
False,,"[14, 10751, 10770]",525365,cs,Heřmánková víla,,4.7561,,1990-01-01,Heřmánková víla,False,0.0,0,0.0,0.0,0.0,"['Fantasy', 'Family', 'TV Movie']"
False,/7S0xxHy2xYW6spljjva1NOU8I59.jpg,[53],24249,en,Bad Influence,"Wimpy young executive Michael is about to get pulverized by a jealous boyfriend in a bar when a handsome, mysterious stranger steps in—and then disappears. Later that night, Michael runs into a stranger on a pier, who wheedles his way into Michael's life and turns it upside down.",7.3861,/8s4TwiCCBVnikc140osRlhjFFS0.jpg,1990-03-09,Bad Influence,False,6.0,184,7000000.0,12626043.0,99.0,['Thriller']
False,/s7RiZLC9y70SVws97Is6qFxvKtq.jpg,"[18, 10749]",591808,pl,Gorzka miłość,"Poland, 1945. Crowds of repatriates are traveling from east to west in search of new homes and loved ones lost during the war. At one of the train stations, a young woman, Hanna Powiłańska, sits among the crowd of displaced persons. The girl recalls a story of turbulent love. Before the war, at a carnival ball, she met the handsome Lech Oleszkiewicz. In September, war broke out. Hanna meets the engineer again and spends the night with him. In the morning, the man tells her that he is married. Hanna breaks off the relationship.",8.1188,/8c3WMGzs0GDbzAx1lrvSwcbchfQ.jpg,1990-05-01,Gorzka miłość,False,2.0,2,0.0,0.0,112.0,"['Drama', 'Romance']"
False,/t61Pj0FsdvM5JSEdzTcbpLM4ZaH.jpg,"[12, 28, 18]",2119,en,Days of Thunder,"Talented but unproven stock car driver Cole Trickle gets a break and with the guidance of veteran Harry Hogge turns heads on the track. The young hotshot develops a rivalry with a fellow racer that threatens his career when the two smash their cars. But with the help of his doctor, Cole just might overcome his injuries-- and his fear.",3.966,/8UvcoeMJag8UWGF8sg7eYspzq0Q.jpg,1990-06-27,Days of Thunder,False,6.346,1645,60000000.0,157920733.0,107.0,"['Adventure', 'Action', 'Drama']"
False,,"[35, 10770]",538074,ru,Провинциальный анекдот,"The driver and the forwarder, who came on a business trip, drank everything they had and the next morning they went to ask passers-by for money. There was a kind person who gave them a large sum, but instead of gratitude, the drunkards interrogated the donor with bias...",5.2189,/xwFrBk5Af3UlyG6KScSMyZP8smC.jpg,1990-01-01,Provincial Anecdote,False,7.0,1,0.0,0.0,33.0,"['Comedy', 'TV Movie']"
False,,[18],246544,pl,Pogrzeb kartofla,"Set in 1946, the film tells a story of a Polish villager returning home after years in a concentration camp. Mateusz is an old-timer, a saddler, who finds nothing but hostility when he makes it home after years away. He is not a Jew, though the villagers brand him one and give him a hard time. They feel guilty about the death of his son at the end of the war, and don't want the father around. In the background: beginnings of the Communist regime in Poland.",7.779,/mhfKjzE41Wy7DRmrKRvBdZfom8f.jpg,1990-01-01,Burial of a Potato,False,7.7,3,0.0,0.0,96.0,['Drama']
False,/2PQTdo555CTsSfgPWCHv7sxmDxR.jpg,"[35, 10749]",9768,en,Cry-Baby,A prim and proper schoolgirl goes against her society grandmother's wishes when she dates a motorcycle-riding juvenile delinquent.,7.3852,/d2QusoWfW4azJtHtJkyLMGSv33n.jpg,1990-04-06,Cry-Baby,False,6.529,1559,11000000.0,8266343.0,85.0,"['Comedy', 'Romance']"
False,/bMcjqIbTsAFVk9xgMVbUus8AsOh.jpg,"[18, 10749]",65403,en,Vital Signs,"As they enter their third year of medical school, a group of young students must prepare to decide what they intend to specialize in. Somehow, they must impress the Chief of Surgery while learning how to survive the life-and-death area of medicine and the complexity of their everyday lives.",8.0876,/sV1Z2MMms40tN4CqR3ua1GBduUH.jpg,1990-04-13,Vital Signs,False,4.5,18,0.0,0.0,102.0,"['Drama', 'Romance']"
False,,"[10770, 35]",492538,en,Turner & Hooch,"In 1990 NBC did a television pilot based on the 1989 film, ""Turner And Hooch."" It aired in the summer with another dog pilot, ""Poochinski"" under the banner, ""Two Dog Night"".",4.9401,,1990-07-09,Turner & Hooch,False,3.0,3,0.0,0.0,30.0,"['TV Movie', 'Comedy']"
False,,"[80, 28]",239028,zh,Black Butterfly,"Black Butterfly tells the story of a female assassin who is sent to Taiwan to clear the way so a gang from Hong Kong can take over the territory. Problems arise when she breaks the cardinal rule of an assassin -- never develop friends -- and she cannot complete the job. Now hunted by both camps, the killer must turn into a savior as she tries to help her friends.",8.5078,/qYANi2XmSyXd0TpmzzlBBWHXNgH.jpg,1990-01-01,Black Butterfly,False,7.5,2,0.0,0.0,91.0,"['Crime', 'Action']"
False,/dfFAl31zI8G0PXSeiUAIcuUYGG0.jpg,"[27, 35]",25088,en,The Willies,"Two brothers camping with their cousin try to frighten each other by telling stories. They start with urban legends, but then there are two main narrations: one involves strange happenings at an elementary school; the other, a teenage boy with a peculiar interest.",8.0762,/vWVE0ne2VeobovFFlw4I9NImIho.jpg,1990-12-27,The Willies,False,5.524,42,0.0,0.0,92.0,"['Horror', 'Comedy']"
False,,[35],289900,de,Der neue Mann,,4.6201,,1990-01-31,Der neue Mann,False,0.0,0,0.0,0.0,0.0,['Comedy']
False,/dIzxut1NEaCeCaDEYLNMvTdVBRe.jpg,[18],438972,pt,O Som da Terra a Tremer,"Freely based on Gide ('Paludes') and Hawthorne ('Wakefield'), this is a film about a writer who never wrote anything and who blows at nightfall the breath of frost. The poem by Carlos Queiroz to which the above sentences belong is not cited in 'O som da Terra a Tremer', but the atmosphere is that, between written letters never received. Fiction within fiction, stories within stories, like those Chinese boxes in which there is always one inside another. Or the two margins of the same river, always being lateral.",1.9405,/e2mlIkiPRFBkoINLYoxqoID0tIr.jpg,1990-10-22,The Sound of the Shaking Earth,False,6.6,5,0.0,0.0,93.0,['Drama']
False,/y6T13tjXcb5h6UictXwvvFHNgyf.jpg,[80],730307,cs,Poslední zastávka smrt,,4.0653,,1990-01-01,Poslední zastávka smrt,False,0.0,0,0.0,0.0,0.0,['Crime']
False,,[16],789794,en,Island of Emotion,"Happiness, sadness, love, and surprise manifest themselves in various ways.",1.884,/dSRliD3tYoI0hz65IMYo9OLzPe6.jpg,1990-01-01,Island of Emotion,False,0.0,0,0.0,0.0,2.0,['Animation']
False,,"[28, 53, 80, 18]",880010,tl,Bala at Rosaryo,"A massacre occurred in a quiet hacienda wherein its owner Rafael Montemayor is found dead, his wife Agnes and son Radino are missing, and the family's close friend Arman is deemed guilty for the crime. Years after, a newly-paroled Arman seeks to uncover the truth behind the devilry that cost him his freedom and this truth he seeks lies in the hands of Edmundo, the man who implicated him.",4.233,/dMzwk2ClpdtXbXMgNHJZtEBldWY.jpg,1990-04-26,Bullet and Rosary,False,7.0,1,0.0,0.0,124.0,"['Action', 'Thriller', 'Crime', 'Drama']"
False,,[35],1538721,en,The Flockens,A family of four sons try to line-up a new job for their mother.,4.5936,,1990-06-15,The Flockens,False,0.0,0,0.0,0.0,30.0,['Comedy']
False,,"[28, 80, 18, 53]",679616,es,Pandilleros Asesinos,Mexican feature film,8.2983,/wL1fwguC4IiHy5BzjYWUsj9U3Ov.jpg,1990-01-01,Pandilleros Asesinos,False,5.0,2,0.0,0.0,0.0,"['Action', 'Crime', 'Drama', 'Thriller']"
False,,[10751],1233273,cs,Jízda králů,,7.1309,,1990-01-01,Jízda králů,False,0.0,0,0.0,0.0,0.0,['Family']
False,,[],1544164,mr,Chaukat Raja,A family takes a person with disabilities under their wing and encourages him to develop his skills while the family members deal with their own instabilities.,36.3792,/nxjeqt2cRqlN1rHtMIocdmSX9qo.jpg,1991-08-28,The King of Diamonds,False,0.0,0,0.0,0.0,150.0,[]
False,/xKb6mtdfI5Qsggc44Hr9CCUDvaj.jpg,"[28, 53, 878]",280,en,Terminator 2: Judgment Day,"Ten years after the events of the original, a reprogrammed T-800 is sent back in time to protect young John Connor from the shape-shifting T-1000. Together with his mother Sarah, he fights to stop Skynet from triggering a nuclear apocalypse.",15.4751,/jFTVD4XoWQTcg7wdyJKa8PEds5q.jpg,1991-07-03,Terminator 2: Judgment Day,False,8.14,13993,102000000.0,517778573.0,137.0,"['Action', 'Thriller', 'Science Fiction']"
False,/fW4ZCoEZRBqLAJGFQ2g5AdAfPQR.jpg,"[10749, 10751, 16, 14]",10020,en,Beauty and the Beast,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",12.7405,/hUJ0UvQ5tgE2Z9WpfuduVSdiCiU.jpg,1991-10-22,Beauty and the Beast,False,7.725,10533,25000000.0,424967620.0,84.0,"['Romance', 'Family', 'Animation', 'Fantasy']"
False,/yyueBGT0qGX69JAm7UbvWbLnuEb.jpg,"[28, 35, 80, 10749, 878, 53]",64348,cn,女機械人,"When evil inventor Ryuichi Yamamoto transfers his mind into that of a powerful cyborg, he becomes a murderer and rapist. But when one of his victims, Police officer Selina Lam becomes super robot Eve-R27, she teams up with android sidekick Ann and together they seek to bring the criminally insane scientist to justice.",9.4599,/3ikwwNbk7GVorndt8lUyzaqIWpu.jpg,1991-05-31,Robotrix,False,5.9,45,0.0,0.0,98.0,"['Action', 'Comedy', 'Crime', 'Romance', 'Science Fiction', 'Thriller']"
False,,[],800378,ja,痴漢電車 ＯＬ感度くらべ,,9.9062,,1991-06-21,Chikan Densha: OL Kando Kurabe,False,5.306,18,0.0,0.0,60.0,[]
False,/39OxcFZjX4uc6vYzexUh5qXghxE.jpg,"[12, 14, 35, 10751]",879,en,Hook,"The boy who wasn't supposed to grow up—Peter Pan—does just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. During his trip to see Granny Wendy in London, the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland.",11.5905,/a6rB1lGXoGms7gWxRfJneQmAjNV.jpg,1991-04-10,Hook,False,6.837,5629,70000000.0,300854823.0,142.0,"['Adventure', 'Fantasy', 'Comedy', 'Family']"
False,/60gIWT6VLKdsZ2P83kXLiok2YYf.jpg,"[28, 18]",322274,kn,ಪೋಲೀಸ್ ಮತ್ತು ದಾದಾ,"An inspector uses the lookalike of a police officer named Dhanush, who was brutally murdered, to catch a dangerous drug lord.",3.7933,/xrJ5eFCvwJMYISXdaX8sf8g9SZz.jpg,1991-12-20,Police Matthu Dada,False,0.0,0,0.0,0.0,155.0,"['Action', 'Drama']"
False,/u5XwGD4aP67IPzYGttFXLf6og8I.jpg,[18],91258,it,La villa del venerdì,"Stefan finds that he can no longer tolerate the arrangement of his cheating wife ... he, the husband, gets her during the week and her lover gets her on the weekends. At the same time the wife finds herself increasingly drawn to the violence of her lover versus the adoration of her husband.",9.7459,/zFvUXQ0QcILwPyoUqqcv6pwpuuT.jpg,1991-09-19,Husbands and Lovers,False,6.4,42,0.0,0.0,90.0,['Drama']
False,/ntgpger7OwFNlEldxuvvFHDKzjW.jpg,"[18, 80, 53]",1598,en,Cape Fear,"Sam Bowden is a small-town corporate attorney. Max Cady is a tattooed, cigar-smoking, Bible-quoting, psychotic rapist. What do they have in common? 14 years ago, Sam was a public defender assigned to Max Cady's rape trial, and he made a serious error: he hid a document from his illiterate client that could have gotten him acquitted. Now, the cagey Cady has been released, and he intends to teach Sam Bowden and his family a thing or two about loss.",9.8219,/ws4mrtndzgSH5QGCamOFAgilr2R.jpg,1991-11-13,Cape Fear,False,7.255,3782,35000000.0,182300000.0,128.0,"['Drama', 'Crime', 'Thriller']"
False,/eA15zhxnhQSg4k5MUbbTERIU23Z.jpg,"[18, 80, 12]",1541,en,Thelma & Louise,"Taking a break from their dreary lives, close friends Thelma and Louise embark on a short weekend trip that ends in unforeseen incriminating circumstances. As fugitives, both women rediscover the strength of their bond and their newfound resilience.",9.2255,/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg,1991-05-24,Thelma & Louise,False,7.597,3779,16000000.0,45361000.0,130.0,"['Drama', 'Crime', 'Adventure']"
False,/vSd89kiENYeFa6mPHzsM5BgliPm.jpg,"[35, 18]",4032,en,My Girl,"Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is ""allergic to everything"", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse...",6.4098,/qyJJNHteA7BUwQSey05t7qP4vRV.jpg,1991-11-27,My Girl,False,7.409,2256,17000000.0,59490000.0,103.0,"['Comedy', 'Drama']"
