title,release_date,budget,revenue,runtime,genres,release_year
The Piano Teacher,2001-09-05,6200000.0,6766708.0,131.0,"['Drama', 'Romance']",2001
Tahkhana,2001-06-01,23505.0,18412.0,90.0,['Horror'],2001
Buried Treasure,2001-04-13,0.0,0.0,98.0,[],2001
Ghost World,2001-07-20,7000000.0,8800000.0,111.0,"['Comedy', 'Drama']",2001
Onnam Ragam,2001-04-02,0.0,0.0,110.0,"['Romance', 'Drama']",2001
Mozart: Don Giovanni (Zurich Opera House),2001-12-01,0.0,0.0,187.0,['Music'],2001
Harvard Man,2001-08-01,0.0,0.0,99.0,['Drama'],2001
Snehamante Idera,2001-10-26,0.0,0.0,179.0,"['Family', 'Action']",2001
Das Staatsgeheimnis,2001-10-25,0.0,0.0,0.0,['Thriller'],2001
About the Living,2001-09-24,0.0,0.0,80.0,[],2001
Вицмундиръ,2001-01-01,0.0,0.0,63.0,['Comedy'],2001
Il derviscio,2001-01-01,0.0,0.0,132.0,['Drama'],2001
Majunu,2001-12-14,0.0,0.0,172.0,"['Action', 'Romance', 'Drama']",2001
Monkeybone,2001-02-23,75000000.0,5409517.0,93.0,"['Adventure', 'Fantasy', 'Animation', 'Comedy', 'Science Fiction']",2001
Sweet November,2001-02-16,40000000.0,65754228.0,119.0,"['Drama', 'Romance']",2001
Monsoon Wedding,2001-08-30,1200000.0,30787356.0,114.0,"['Comedy', 'Drama', 'Romance']",2001
Simharasi,2001-07-06,0.0,0.0,150.0,[],2001
Valentine,2001-02-02,10000000.0,16300000.0,96.0,"['Horror', 'Thriller']",2001
Kotigobba,2001-11-16,0.0,0.0,165.0,"['Romance', 'Drama', 'Crime', 'Action']",2001
xXx,2002-08-09,70000000.0,277448382.0,124.0,"['Action', 'Adventure', 'Thriller', 'Crime', 'Drama']",2002
Ronnie,2002-01-01,0.0,0.0,86.0,['Thriller'],2002
Spider-Man,2002-05-01,139000000.0,821708551.0,121.0,"['Action', 'Science Fiction']",2002
The Lord of the Rings: The Two Towers,2002-12-18,79000000.0,926287400.0,179.0,"['Adventure', 'Fantasy', 'Action']",2002
Harry Potter and the Chamber of Secrets,2002-11-13,100000000.0,876688482.0,161.0,"['Adventure', 'Fantasy']",2002
Ice Age,2002-03-14,59000000.0,383257136.0,81.0,"['Animation', 'Comedy', 'Family', 'Adventure']",2002
The Tiger of Santa Julia,2002-09-27,0.0,6676233.0,128.0,"['Comedy', 'Drama', 'Action']",2002
28 Days Later,2002-10-31,8000000.0,82784517.0,113.0,"['Horror', 'Thriller', 'Science Fiction']",2002
The Pianist,2002-09-17,35000000.0,120098945.0,150.0,"['Drama', 'War']",2002
The Bourne Identity,2002-06-14,60000000.0,214034224.0,119.0,"['Action', 'Drama', 'Mystery', 'Thriller']",2002
Catch Me If You Can,2002-12-16,52000000.0,352114312.0,141.0,"['Drama', 'Crime']",2002
Occident,2002-05-23,0.0,0.0,105.0,"['Comedy', 'Romance']",2002
City of God,2002-08-30,3300000.0,30641770.0,129.0,"['Drama', 'Crime']",2002
Secret Pleasures,2002-10-15,0.0,0.0,90.0,"['Drama', 'Crime']",2002
8 Mile,2002-11-08,41000000.0,242875078.0,111.0,"['Drama', 'Music']",2002
Lilo & Stitch,2002-06-21,80000000.0,273144151.0,85.0,"['Animation', 'Family', 'Comedy']",2002
A Bomba,2002-01-04,0.0,0.0,90.0,"['Action', 'Comedy']",2002
Scooby-Doo,2002-06-14,84000000.0,275650703.0,87.0,"['Mystery', 'Adventure', 'Comedy']",2002
Unfaithful,2002-05-10,50000000.0,119137784.0,124.0,"['Thriller', 'Drama', 'Romance']",2002
Irreversible,2002-05-22,3500000.0,6500000.0,93.0,"['Drama', 'Thriller', 'Crime']",2002
Swingers,2002-10-01,0.0,0.0,93.0,"['Romance', 'Drama']",2002
The Blueprint,2002-01-01,0.0,0.0,45.0,[],2002
Cadillac Clown,2002-09-15,0.0,0.0,65.0,['Drama'],2002
Cinderella II: Dreams Come True,2002-02-23,5000000.0,0.0,74.0,"['Family', 'Animation', 'Romance', 'Fantasy']",2002
Herzen in Fesseln,2002-06-28,0.0,0.0,90.0,['Drama'],2002
The Transporter,2002-10-02,21000000.0,43900000.0,92.0,"['Action', 'Crime', 'Thriller']",2002
Gangs of New York,2002-12-14,100000000.0,193772504.0,168.0,"['Drama', 'History', 'Crime']",2002
Star Wars: Episode II - Attack of the Clones,2002-05-15,120000000.0,649398328.0,142.0,"['Adventure', 'Action', 'Science Fiction']",2002
Men in Black II,2002-07-03,140000000.0,445135288.0,88.0,"['Action', 'Comedy', 'Science Fiction']",2002
Secretary,2002-09-20,4000000.0,9300000.0,111.0,"['Romance', 'Drama', 'Comedy']",2002
Minority Report,2002-06-20,102000000.0,358372926.0,145.0,"['Science Fiction', 'Action', 'Thriller']",2002
Die Another Day,2002-11-17,142000000.0,431971116.0,133.0,"['Adventure', 'Action', 'Thriller']",2002
The Ring,2002-10-18,48000000.0,249348933.0,115.0,"['Horror', 'Mystery']",2002
Panic Room,2002-03-29,48000000.0,197100000.0,111.0,"['Crime', 'Drama', 'Thriller']",2002
Hero,2002-12-19,31000000.0,177394432.0,99.0,"['Drama', 'Adventure', 'Action', 'History']",2002
"Počkej, až zhasnu",2002-12-29,0.0,0.0,0.0,"['Comedy', 'TV Movie']",2002
Zeit der Rache,2002-01-01,0.0,0.0,0.0,"['Drama', 'TV Movie', 'Thriller']",2002
Gandharbi,2002-01-01,0.0,0.0,141.0,[],2002
Hooded Angels,2002-09-23,0.0,0.0,102.0,"['Action', 'Western']",2002
The Scorpion King,2002-04-18,60000000.0,165333180.0,92.0,"['Action', 'Adventure', 'Fantasy']",2002
Mahal Kita: Final Answer!,2002-01-23,0.0,0.0,0.0,"['Romance', 'Comedy', 'Family']",2002
Treasure Planet,2002-11-26,140000000.0,109578115.0,96.0,"['Science Fiction', 'Adventure', 'Animation', 'Family', 'Fantasy']",2002
Blade II,2002-03-22,54000000.0,155010032.0,117.0,"['Fantasy', 'Horror', 'Action', 'Thriller']",2002
Insomnia,2002-05-24,46000000.0,113714830.0,118.0,"['Thriller', 'Crime', 'Drama']",2002
Virumbugiren,2002-12-21,0.0,0.0,0.0,"['Drama', 'Romance']",2002
Die Kristallprinzessin,2002-03-22,0.0,0.0,90.0,"['Romance', 'TV Movie', 'Drama']",2002
Spirit: Stallion of the Cimarron,2002-05-24,80000000.0,122563539.0,83.0,"['Animation', 'Adventure', 'Family', 'Drama', 'Western']",2002
Drumline,2002-12-13,20000000.0,57600000.0,118.0,"['Drama', 'Romance', 'Comedy', 'Music']",2002
The Wheel,2002-05-01,0.0,0.0,41.0,['Horror'],2002
Concert for a Carrot Pie,2002-09-13,0.0,0.0,11.0,['Animation'],2002
Alli Arjuna,2002-01-14,0.0,0.0,0.0,"['Romance', 'Thriller']",2002
The Qing Palace's Secret Affairs 5,2002-01-01,0.0,0.0,0.0,['Drama'],2002
We Were Soldiers,2002-03-01,75000000.0,114660784.0,138.0,"['Action', 'History', 'War']",2002
Mujhse Dosti Karoge!,2002-08-08,0.0,0.0,149.0,"['Romance', 'Comedy', 'Drama']",2002
Asterix & Obelix: Mission Cleopatra,2002-01-30,58500000.0,131116046.0,108.0,"['Family', 'Fantasy', 'Comedy', 'Adventure']",2002
Gemini,2002-04-12,0.0,0.0,160.0,"['Drama', 'Action']",2002
Resident Evil,2002-03-15,33000000.0,102984862.0,100.0,"['Horror', 'Action', 'Science Fiction']",2002
Shottas,2002-02-27,200000.0,0.0,95.0,"['Action', 'Adventure', 'Crime', 'Drama']",2002
The Count of Monte Cristo,2002-01-23,35000000.0,75395048.0,131.0,"['Adventure', 'Drama', 'History', 'Action', 'Thriller']",2002
Forbidden,2002-06-25,1200000.0,0.0,84.0,"['Drama', 'Romance']",2002
Tooba,2002-11-10,0.0,0.0,12.0,[],2002
Reign of Fire,2002-07-09,60000000.0,82150183.0,101.0,"['Adventure', 'Action', 'Fantasy']",2002
Signs,2002-08-02,72000000.0,408200000.0,106.0,"['Thriller', 'Science Fiction', 'Horror']",2002
Undisputed,2002-07-17,20000000.0,14946150.0,96.0,"['Action', 'Drama', 'Crime']",2002
Infernal Affairs,2002-12-12,6400000.0,8836958.0,101.0,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery']",2002
Equilibrium,2002-12-06,20000000.0,5400000.0,107.0,"['Action', 'Science Fiction', 'Thriller']",2002
Return to Never Land,2002-02-14,20000000.0,109862682.0,72.0,"['Adventure', 'Fantasy', 'Animation', 'Family']",2002
Froschkönig,2002-11-20,0.0,0.0,0.0,['Romance'],2002
"Rhapsody in Rock: The Stadium Tour, Summer 2002",2002-12-07,0.0,0.0,165.0,['Music'],2002
D-Tox,2002-01-04,55000000.0,6632383.0,96.0,"['Thriller', 'Crime', 'Horror']",2002
The Mothman Prophecies,2002-01-25,32000000.0,55305279.0,119.0,"['Drama', 'Horror', 'Mystery']",2002
Piso Dalawang Piso,2002-10-22,0.0,0.0,30.0,['Drama'],2002
I Spy,2002-10-31,70000000.0,51386477.0,97.0,"['Action', 'Adventure', 'Comedy', 'Thriller']",2002
Auto Focus,2002-10-18,7000000.0,2062066.0,104.0,"['Crime', 'Drama']",2002
Frailty,2002-04-12,11000000.0,17400000.0,100.0,"['Drama', 'Thriller', 'Crime']",2002
Bedtime Stories,2002-01-01,0.0,0.0,115.0,"['Drama', 'Romance']",2002
Hibla,2002-11-13,0.0,0.0,105.0,"['Romance', 'Drama']",2002
Samouraïs,2002-06-19,0.0,0.0,93.0,"['Action', 'Science Fiction']",2002
Eternal Blood,2002-10-31,0.0,0.0,107.0,"['Horror', 'Fantasy', 'Thriller']",2002
The Sweetest Thing,2002-04-12,43000000.0,68696770.0,84.0,"['Romance', 'Comedy']",2002
The Prague Spring / Lucky Star!,2002-08-11,0.0,0.0,153.0,[],2002
NightThirst,2002-06-04,0.0,0.0,72.0,['Horror'],2002
The Honorable,2002-05-01,0.0,0.0,87.0,['Action'],2002
Ghost Ship,2002-10-25,35000000.0,71142361.0,91.0,"['Horror', 'Mystery', 'Thriller']",2002
Suxxess,2002-10-10,0.0,0.0,0.0,"['Comedy', 'Drama']",2002
Mexican Blow,2002-09-03,0.0,0.0,90.0,"['Action', 'Adventure']",2002
Sinful Desires,2002-01-01,0.0,0.0,85.0,"['Thriller', 'Romance']",2002
Deadly Memories,2002-01-01,0.0,0.0,106.0,['Horror'],2002
Detective Conan: The Phantom of Baker Street,2002-04-20,0.0,24387667.0,107.0,"['Animation', 'Adventure', 'Mystery', 'Science Fiction', 'Crime']",2002
Issues 101,2002-08-11,0.0,0.0,90.0,"['Romance', 'Drama']",2002
Road to Perdition,2002-07-12,80000000.0,181001478.0,117.0,"['Crime', 'Drama', 'Thriller']",2002
Tzolkin,2002-01-01,0.0,0.0,0.0,['Documentary'],2002
The Cat Returns,2002-07-19,0.0,54016370.0,75.0,"['Adventure', 'Fantasy', 'Animation', 'Drama', 'Family']",2002
Sex Is Zero,2002-12-12,0.0,0.0,96.0,"['Comedy', 'Romance']",2002
Only the Strong Survive,2002-01-14,0.0,57628.0,95.0,"['Documentary', 'Music']",2002
Vůně vanilky,2002-05-05,0.0,0.0,0.0,"['Drama', 'TV Movie']",2002
Sky. Plane. Girl.,2002-09-02,0.0,314195.0,91.0,"['Romance', 'Drama']",2002
Seema Simham,2002-01-10,0.0,0.0,0.0,['Action'],2002
Alles getürkt!,2002-12-31,0.0,0.0,0.0,['Comedy'],2002
The Metamorphosis of the Good Neighbor,2002-09-15,0.0,0.0,85.0,['Documentary'],2002
The Lord of the Rings: The Return of the King,2003-12-17,94000000.0,1118888979.0,201.0,"['Adventure', 'Fantasy', 'Action']",2003
Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,140000000.0,655011224.0,143.0,"['Adventure', 'Fantasy', 'Action']",2003
Finding Nemo,2003-05-30,94000000.0,940335536.0,100.0,"['Animation', 'Family', 'Adventure']",2003
Kill Bill: Vol. 1,2003-10-10,30000000.0,180906076.0,111.0,"['Action', 'Crime']",2003
Down with Love,2003-05-08,35000000.0,20298207.0,102.0,"['Comedy', 'Romance']",2003
Oldboy,2003-11-21,3000000.0,17500000.0,120.0,"['Drama', 'Thriller', 'Mystery', 'Action']",2003
The Matrix Reloaded,2003-05-15,150000000.0,738599701.0,138.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",2003
Bruce Almighty,2003-05-23,80000000.0,484592874.0,101.0,"['Fantasy', 'Comedy']",2003
Scary Movie 3,2003-10-24,45000000.0,220673217.0,84.0,['Comedy'],2003
Hulk,2003-06-19,137000000.0,245360480.0,138.0,"['Science Fiction', 'Adventure', 'Action']",2003
Memories of Murder,2003-04-25,2800000.0,26000000.0,131.0,"['Crime', 'Drama', 'Thriller']",2003
Wrong Turn,2003-05-30,12600000.0,28650575.0,84.0,"['Horror', 'Thriller']",2003
Future Memories: Making 'The Dalek Invasion of Earth',2003-06-09,0.0,0.0,45.0,['Documentary'],2003
Encuentros,2003-06-28,80000.0,0.0,120.0,['Science Fiction'],2003
Big Fish,2003-12-10,70000000.0,123200000.0,125.0,"['Adventure', 'Fantasy', 'Drama']",2003
American Wedding,2003-08-01,55000000.0,231449203.0,103.0,"['Comedy', 'Romance']",2003
The Last Samurai,2003-12-05,140000000.0,456800000.0,154.0,"['Drama', 'Action', 'War']",2003
The Matrix Revolutions,2003-11-05,150000000.0,424988211.0,129.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",2003
Love Actually,2003-09-07,40000000.0,250779876.0,135.0,"['Comedy', 'Romance', 'Drama']",2003
The Dreamers,2003-10-10,15000000.0,15100000.0,115.0,"['Drama', 'Romance']",2003
Terminator 3: Rise of the Machines,2003-07-02,200000000.0,435000000.0,109.0,"['Action', 'Thriller', 'Science Fiction']",2003
Daredevil,2003-02-14,78000000.0,179179718.0,103.0,"['Fantasy', 'Action']",2003
Old School,2003-02-21,24000000.0,87100000.0,92.0,['Comedy'],2003
School of Rock,2003-10-03,35000000.0,131100000.0,110.0,"['Comedy', 'Music', 'Family']",2003
Lost in Translation,2003-09-18,4000000.0,119723856.0,102.0,"['Drama', 'Comedy', 'Romance']",2003
Brother Bear,2003-10-23,128000000.0,250397798.0,85.0,"['Adventure', 'Animation', 'Family']",2003
Final Destination 2,2003-01-31,26000000.0,90941129.0,90.0,"['Horror', 'Mystery']",2003
Mystic River,2003-10-08,25000000.0,156800000.0,138.0,"['Thriller', 'Crime', 'Drama', 'Mystery']",2003
101 Most Shocking Moments in Entertainment,2003-07-18,0.0,0.0,300.0,"['TV Movie', 'Documentary', 'Crime']",2003
National Security,2003-01-17,0.0,50097949.0,89.0,"['Action', 'Comedy', 'Crime']",2003
Bad Boys II,2003-07-18,130000000.0,273339556.0,146.0,"['Action', 'Crime', 'Comedy']",2003
Identity,2003-04-25,28000000.0,90259536.0,90.0,"['Mystery', 'Thriller']",2003
Elf,2003-11-07,32000000.0,228500000.0,97.0,"['Comedy', 'Family', 'Fantasy']",2003
The Texas Chainsaw Massacre,2003-05-21,9500000.0,107385515.0,98.0,['Horror'],2003
Mumbai Matinee,2003-09-26,0.0,0.0,125.0,"['Drama', 'Comedy', 'Romance']",2003
Vivir intentando,2003-06-19,0.0,0.0,95.0,['Drama'],2003
Anger Management,2003-04-11,75000000.0,195745823.0,106.0,['Comedy'],2003
Willard,2003-03-14,22000000.0,8564586.0,100.0,"['Horror', 'Drama', 'Thriller']",2003
Captain Barbell,2003-12-25,0.0,0.0,107.0,"['Adventure', 'Fantasy', 'Comedy', 'Science Fiction']",2003
Underworld,2003-09-19,22000000.0,95708457.0,122.0,"['Fantasy', 'Action', 'Thriller']",2003
Honey,2003-12-05,18000000.0,62646763.0,94.0,"['Music', 'Drama', 'Romance']",2003
Master and Commander: The Far Side of the World,2003-11-14,150000000.0,211623421.0,138.0,"['Adventure', 'Drama', 'War']",2003
Mörderischer Plan,2003-01-01,0.0,0.0,90.0,['Crime'],2003
How to Lose a Guy in 10 Days,2003-02-07,50000000.0,177500000.0,116.0,"['Comedy', 'Romance']",2003
Wicked Minds,2003-03-01,0.0,0.0,93.0,"['Mystery', 'Drama', 'Romance', 'Thriller', 'TV Movie']",2003
Tears of the Sun,2003-03-07,75000000.0,86500000.0,121.0,"['War', 'Action', 'Drama']",2003
In Search of an Impotent Man,2003-04-03,0.0,0.0,96.0,"['Romance', 'Comedy']",2003
Love Don't Co$t a Thing,2003-12-12,0.0,21964072.0,100.0,"['Comedy', 'Drama', 'Family', 'Romance']",2003
Click!,2003-11-13,0.0,0.0,105.0,['Drama'],2003
Ong-Bak,2003-01-31,1100000.0,20112926.0,105.0,"['Action', 'Crime']",2003
The League of Extraordinary Gentlemen,2003-07-11,78000000.0,179265204.0,110.0,"['Fantasy', 'Action', 'Thriller', 'Science Fiction']",2003
The Italian Job,2003-05-30,60000000.0,176070171.0,110.0,"['Action', 'Crime']",2003
The Rundown,2003-09-26,85000000.0,80900000.0,104.0,"['Adventure', 'Action', 'Comedy', 'Thriller']",2003
Infernal Affairs II,2003-10-01,125000.0,3208262.0,119.0,"['Action', 'Thriller', 'Crime']",2003
Žabák,2003-09-28,0.0,0.0,0.0,['Drama'],2003
L’escala de diamants,2003-03-01,0.0,0.0,0.0,"['Drama', 'TV Movie']",2003
Uptown Girls,2003-08-15,20000000.0,44617342.0,92.0,"['Comedy', 'Drama']",2003
No Matter How,2003-10-22,0.0,0.0,100.0,"['Comedy', 'Crime']",2003
Fugue,2003-02-18,0.0,0.0,5.0,"['Romance', 'Drama']",2003
Thirteen,2003-08-20,2000000.0,10128960.0,100.0,['Drama'],2003
Sparrow Village,2003-07-11,0.0,0.0,29.0,['Documentary'],2003
双重现场,2003-08-09,0.0,0.0,0.0,['Crime'],2003
Disaster,2003-04-17,0.0,0.0,93.0,['Action'],2003
Hillary & Tenzing: Climbing to the Roof of World,2003-05-06,0.0,0.0,60.0,['Documentary'],2003
Cabin Fever,2003-08-15,1500000.0,30600000.0,93.0,['Horror'],2003
Amor a la mexicana,2003-01-01,0.0,0.0,90.0,['Drama'],2003
Thora Hird Tribute,2003-03-30,0.0,0.0,30.0,['Comedy'],2003
Schwabenkinder,2003-03-27,0.0,0.0,0.0,"['Drama', 'History']",2003
101 Dalmatians II: Patch's London Adventure,2003-03-02,0.0,0.0,74.0,"['Family', 'Animation', 'Adventure', 'Comedy']",2003
Bad Santa,2003-11-26,23000000.0,76500000.0,92.0,"['Drama', 'Comedy', 'Crime']",2003
S.W.A.T.,2003-08-08,80000000.0,207700000.0,117.0,"['Action', 'Thriller', 'Crime']",2003
Freaky Friday,2003-08-05,26000000.0,160846332.0,97.0,"['Family', 'Fantasy', 'Comedy']",2003
Something's Gotta Give,2003-12-12,80000000.0,270000000.0,128.0,"['Drama', 'Comedy', 'Romance']",2003
The Smell of Wet Dog,2003-02-01,0.0,0.0,6.0,['Animation'],2003
Remembering Charlie,2003-12-31,0.0,0.0,0.0,['TV Movie'],2003
Luther,2003-10-29,30000000.0,29400000.0,123.0,"['Drama', 'History']",2003
Momentum,2003-03-26,0.0,0.0,88.0,"['Science Fiction', 'Thriller', 'TV Movie']",2003
Sinbad: Legend of the Seven Seas,2003-07-02,60000000.0,80767884.0,86.0,"['Family', 'Animation', 'Adventure', 'Fantasy']",2003
Radio,2003-10-24,35000000.0,53293628.0,109.0,['Drama'],2003
Wounded,2003-02-20,0.0,0.0,16.0,['Drama'],2003
Boudica,2003-10-12,0.0,0.0,83.0,"['Action', 'Drama', 'History', 'TV Movie']",2003
Barbie of Swan Lake,2003-09-27,0.0,0.0,83.0,"['Animation', 'Family']",2003
Radio Waves,2003-01-01,0.0,0.0,40.0,[],2003
O Nome e o N.I.M.,2003-06-29,0.0,0.0,26.0,[],2003
The Core,2003-03-28,60000000.0,74208267.0,136.0,"['Science Fiction', 'Adventure', 'Thriller']",2003
Fragile,2003-10-24,0.0,0.0,20.0,"['Drama', 'Mystery', 'Thriller']",2003
The Cat in the Hat,2003-11-21,109000000.0,133800000.0,82.0,"['Family', 'Comedy', 'Adventure', 'Fantasy']",2003
Madrid,2003-06-30,0.0,0.0,81.0,"['Drama', 'TV Movie']",2003
Shamshan Ghat,2003-01-01,0.0,0.0,100.0,['Horror'],2003
Swaathi Mutthu,2003-12-26,0.0,0.0,159.0,"['Drama', 'Family']",2003
Duplex,2003-09-26,40000000.0,19322135.0,89.0,['Comedy'],2003
Ladri ma non troppo,2003-01-01,0.0,0.0,0.0,"['Comedy', 'TV Movie']",2003
Солнечный удар,2003-02-19,0.0,0.0,0.0,"['Action', 'Mystery', 'War']",2003
Grind,2003-08-15,6000000.0,5141166.0,104.0,"['Action', 'Comedy', 'Adventure']",2003
Freddy vs. Jason,2003-08-15,30000000.0,116643421.0,97.0,['Horror'],2003
Charlie's Angels: Full Throttle,2003-06-25,120000000.0,259175788.0,106.0,"['Action', 'Adventure', 'Comedy']",2003
